,temp_avg,temp_max,temp_min,encode_state,Year,Month,Precipitation,Total_Suntime
5129,62.15233612,73.67253876,46.96483612,3,1939,6,3.360228017,1707675
5130,68.29564667,79.79937744,52.39538574,3,1939,7,1.649087022,1726463
5131,67.52957153,78.72097015,48.45887375,3,1939,8,1.651095302,1585758
5132,54.90756226,76.84246063,45.94556427,3,1939,9,1.908209446,1360083
5133,43.59733963,55.24676895,34.14976501,3,1939,10,1.169094183,1217287
5134,35.80046082,34.99777985,18.20059776,3,1939,11,1.464810233,1013002
5135,24.18420219,33.8374939,15.00688362,3,1939,12,1.177849329,957009
5136,17.29976463,37.03302383,16.40993118,3,1940,1,1.613189545,1001825
5137,21.40729713,23.5055809,2.936451674,3,1940,2,1.289043534,1032672
5138,31.05562973,41.8771286,18.87142754,3,1940,3,1.362014455,1323990
5139,39.30941391,57.01519394,30.7377243,3,1940,4,1.806030707,1464094
5140,48.61327744,68.08634186,39.88508987,3,1940,5,2.075060953,1676570
5141,60.89921188,65.99980927,42.89929581,3,1940,6,3.511363937,1707464
5142,66.28292084,83.74865723,53.24578857,3,1940,7,1.52394781,1727246
5143,66.53992462,81.17254639,48.75485992,3,1940,8,1.348781965,1587097
5144,54.55635071,71.59670258,41.81695557,3,1940,9,1.350200022,1361533
5145,43.9908905,55.8498497,31.18278313,3,1940,10,1.448667658,1218756
5146,29.75162697,48.30796814,21.53432274,3,1940,11,1.480551537,1014091
5147,17.21245384,40.26104736,19.19859314,3,1940,12,1.108860711,957221
5148,19.87904167,20.48607063,-0.080866098,3,1941,1,0.958756977,1000942
5149,16.99211311,30.45102501,11.42860126,3,1941,2,1.213869913,1071019
5150,33.11256027,42.90717316,23.77982521,3,1941,3,1.282908434,1328742
5151,39.73761368,49.19216919,28.50210571,3,1941,4,1.621353993,1468468
5152,50.47817612,68.30609131,38.17147827,3,1941,5,1.748646417,1679940
5153,59.47108841,76.83945465,46.94293213,3,1941,6,4.553297456,1708124
5154,66.12280273,82.51387024,53.29038239,3,1941,7,1.338576297,1724814
5155,64.8130722,82.0062561,49.802948,3,1941,8,1.447110902,1582933
5156,49.60101318,72.6990509,46.59959793,3,1941,9,1.420208034,1357020
5157,41.69800186,59.10181427,36.49966431,3,1941,10,1.19633524,1214087
5158,32.72215271,32.29756927,13.0132122,3,1941,11,1.361909955,1010699
5159,19.32365227,36.87812424,16.15196609,3,1941,12,1.099558523,956554
5160,14.97887707,31.63410378,11.18745518,3,1942,1,1.013574292,1003578
5161,17.60733223,36.69710922,12.49916172,3,1942,2,1.214313253,1035348
5162,29.93074989,44.53730392,21.31905174,3,1942,3,1.298901618,1327214
5163,41.37497711,52.43357849,29.20179176,3,1942,4,1.543373912,1467072
5164,48.46385956,67.4658432,40.05436325,3,1942,5,2.61659673,1678879
5165,56.38147736,71.81076813,47.15007401,3,1942,6,3.337053793,1707939
5166,67.08184052,81.84470367,53.41007233,3,1942,7,1.359783852,1725614
5167,62.1216774,78.00435638,51.38724136,3,1942,8,1.473076307,1584276
5168,53.90093613,60.30099487,39.00085449,3,1942,9,1.611558245,1358467
5169,44.39141083,53.26509476,28.71595383,3,1942,10,1.142717743,1215546
5170,31.08734703,44.27479553,22.06168747,3,1942,11,1.364900987,1011770
5171,20.39839935,33.04782104,15.21931839,3,1942,12,1.320378141,956740
5172,7.801592827,29.0011692,8.400865555,3,1943,1,1.307652797,1002768
5173,20.48840141,28.50740623,7.303327084,3,1943,2,1.116991636,1034070
5174,28.88534164,40.2179985,20.78746033,3,1943,3,1.2201027,1325689
5175,39.33375549,56.93640137,30.64866447,3,1943,4,1.175029356,1465678
5176,47.6186676,58.75599289,36.18463516,3,1943,5,2.18542001,1677816
5177,60.32234573,65.9605484,42.92900848,3,1943,6,2.51542922,1707747
5178,64.18667603,80.80214691,50.18087769,3,1943,7,1.758321795,1726407
5179,64.39906311,79.09567261,48.50897598,3,1943,8,1.356490708,1585615
5180,52.9628067,66.89267731,39.37026215,3,1943,9,1.944666627,1359911
5181,44.81383133,56.45597839,32.34649277,3,1943,10,1.501448996,1217100
5182,31.60697556,38.45531845,17.80352402,3,1943,11,1.459252277,1012843
5183,22.62792969,32.64809418,12.92729473,3,1943,12,1.20890998,956934
5184,11.1936779,19.15671349,-4.478637695,3,1944,1,1.274793761,1001879
5185,20.67911148,35.43768692,12.81851768,3,1944,2,1.130626418,1032796
5186,28.45417786,33.3187294,9.798988342,3,1944,3,1.464075052,1324168
5187,30.12707329,60.36729813,31.81392288,3,1944,4,1.862260652,1464285
5188,47.30145264,59.01097488,36.1473465,3,1944,5,2.026059514,1676750
5189,60.11486053,65.72790527,42.73773575,3,1944,6,3.209800453,1707547
5190,65.11025238,80.99635315,49.95015335,3,1944,7,1.59037877,1727191
5191,63.16661453,80.92092133,48.72173691,3,1944,8,1.438417383,1586947
5192,53.21815872,70.00900269,38.77347565,3,1944,9,2.095721479,1361350
5193,42.53668594,60.9348793,32.37046432,3,1944,10,1.565921844,1218556
5194,29.89360046,42.38843536,21.89418983,3,1944,11,1.140915656,1013920
5195,19.12513351,36.34235001,14.73359776,3,1944,12,1.057531252,957140
5196,16.1130352,33.95624161,13.7188282,3,1945,1,1.406295909,1001000
5197,20.3494854,32.32434082,9.40147686,3,1945,2,1.295882145,1071157
5198,28.97517204,34.46257401,11.50154018,3,1945,3,1.281335956,1328932
5199,41.60493851,55.39568329,29.39980698,3,1945,4,1.346132205,1468671
5200,46.85445404,66.09910583,39.47297668,3,1945,5,2.339327459,1680129
5201,60.3779068,66.78406525,44.11683273,3,1945,6,3.418556502,1708206
5202,66.61765289,77.5568924,49.51314163,3,1945,7,2.229802757,1724748
5203,61.60067749,75.9578476,47.56134415,3,1945,8,1.364189221,1582769
5204,52.91986465,68.07558441,39.79998398,3,1945,9,1.450259955,1356824
5205,44.29362106,64.0643692,32.13329315,3,1945,10,1.102293776,1213876
5206,27.85610771,36.82377625,18.38641167,3,1945,11,1.19967384,1010522
5207,15.75157261,30.43343163,9.469132423,3,1945,12,1.18521538,956478
5208,15.37430191,31.15290642,11.64384747,3,1946,1,1.177696467,1003649
5209,20.45904732,34.21702194,11.50214291,3,1946,2,1.213931627,1035494
5210,29.96060371,44.53252411,21.3281498,3,1946,3,1.32749385,1327417
5211,45.99113464,47.80091476,24.9012394,3,1946,4,1.325601485,1467285
5212,47.62703705,60.11284256,34.97950745,3,1946,5,2.485040088,1679072
5213,58.65807343,65.71253967,42.95649338,3,1946,6,3.099773399,1708016
5214,64.6007309,82.23828888,50.41876984,3,1946,7,1.47281678,1725537
5215,62.90814972,81.00105286,48.79844666,3,1946,8,1.167830287,1584098
5216,53.45179367,64.91507721,38.73815155,3,1946,9,1.470087647,1358260
5217,45.29265594,59.06699371,31.55409813,3,1946,10,1.459678633,1215326
5218,27.38508224,35.9039917,16.88254166,3,1946,11,1.155829793,1011592
5219,23.40704727,28.370821,6.959820747,3,1946,12,1.190951722,956672
5220,12.38435078,32.61506653,12.87250996,3,1947,1,1.333769169,1002854
5221,22.5239315,33.67897797,14.48813915,3,1947,2,1.138729617,1034229
5222,17.60927963,48.20790863,24.82627487,3,1947,3,1.3533258,1325903
5223,30.35988998,60.86161423,31.46897507,3,1947,4,1.992718803,1465896
5224,48.80179214,61.33599472,34.42700958,3,1947,5,2.62183588,1678007
5225,59.25802231,71.592453,44.19616699,3,1947,6,2.760007288,1707814
5226,66.03931427,82.8452301,50.98314285,3,1947,7,1.396649288,1726313
5227,65.58888245,78.09469604,46.9497261,3,1947,8,1.618743368,1585421
5228,53.47207642,64.84230804,40.37619781,3,1947,9,1.480306902,1359693
5229,45.5118866,47.79465866,26.24603844,3,1947,10,1.202603907,1216876
5230,28.58062172,34.17687988,15.01868343,3,1947,11,1.139615193,1012669
5231,24.0927124,31.00183868,12.49372196,3,1947,12,1.236384721,956880
5232,11.40799522,29.49341011,10.47027206,3,1948,1,1.335851789,1001982
5233,16.97453308,29.78352165,7.5588727,3,1948,2,1.20358713,1032968
5234,26.88104248,35.385849,14.99927521,3,1948,3,1.295712266,1324390
5235,39.77175522,52.65656281,29.27708244,3,1948,4,1.603373171,1464504
5236,50.02948761,64.60365295,36.96784973,3,1948,5,1.94023294,1676933
5237,59.42183685,65.55529785,42.66427231,3,1948,6,3.178977687,1707597
5238,67.70152283,84.15435028,52.03306961,3,1948,7,1.791010162,1727077
5239,62.90045929,80.3440094,48.90753555,3,1948,8,1.599579125,1586738
5240,55.28499222,66.19242859,41.54271317,3,1948,9,1.309763669,1361125
5241,43.73569107,59.63109207,36.12976456,3,1948,10,1.402877725,1218332
5242,25.22989082,32.75665283,16.85376549,3,1948,11,1.165989537,1013755
5243,19.47366524,32.63610077,15.05936241,3,1948,12,1.295035694,957104
5244,16.10770035,31.40723038,11.84701729,3,1949,1,1.313604388,1001122
5245,20.24762344,27.73165894,6.032412052,3,1949,2,1.154457906,1071348
5246,27.19306564,34.04817963,13.16501427,3,1949,3,1.300053563,1329160
5247,37.80781174,53.49625397,28.83823967,3,1949,4,1.295364242,1468887
5248,46.68502045,62.95527267,39.39445496,3,1949,5,2.42316477,1680296
5249,58.30040359,69.60057068,48.30047607,3,1949,6,2.465945494,1708230
5250,67.8034668,76.67984772,50.973423,3,1949,7,1.404664493,1724610
5251,62.07588959,80.39370728,48.82050323,3,1949,8,1.265047934,1582547
5252,54.98994064,71.43977356,42.69013977,3,1949,9,0.987979846,1356595
5253,44.04819489,58.49164963,28.97700119,3,1949,10,0.683185724,1213657
5254,24.21329498,39.03464127,20.19467163,3,1949,11,1.398176428,1010375
5255,20.24178886,22.17182159,3.695124626,3,1949,12,1.113711905,956467
5256,20.66909599,13.04904079,-6.970921516,3,1950,1,1.586432056,1003793
5257,15.04273891,23.47409439,0.1925271,3,1950,2,1.206648662,1035688
5258,27.41875458,37.04014587,16.12211227,3,1950,3,1.22007984,1327646
5259,31.3363266,60.54621124,31.17357826,3,1950,4,2.176412903,1467493
5260,50.01696396,67.80220795,39.84999084,3,1950,5,2.886695887,1679222
5261,57.94895172,71.70529175,44.48852539,3,1950,6,3.134411697,1708020
5262,64.12303162,80.37294006,49.76695633,3,1950,7,1.433993679,1725381
5263,64.89456177,81.94301605,50.21781921,3,1950,8,1.307370142,1583867
5264,53.39730835,68.41622162,38.88666916,3,1950,9,1.371670314,1358031
5265,45.10131836,49.2983017,28.59978294,3,1950,10,1.138141939,1215117
5266,29.54636955,52.46674728,25.93492317,3,1950,11,1.398263528,1011460
5267,23.95918465,26.27173805,5.659302711,3,1950,12,1.182898677,956681
5268,17.02240181,9.098139763,-12.78831768,3,1951,1,2.040355051,1003013
5269,19.37398148,33.75629044,14.33960056,3,1951,2,1.194132277,1034427
5270,27.36095047,34.49554062,13.63975143,3,1951,3,1.356021075,1326129
5271,43.49865723,47.79112244,25.09056473,3,1951,4,1.366341064,1466093
5272,46.01060486,59.43160629,33.60774231,3,1951,5,1.966169826,1678139
5273,60.17489243,68.7983017,43.27791977,3,1951,6,3.252288358,1707798
5274,66.86656189,76.90351105,49.27231216,3,1951,7,1.50853388,1726144
5275,61.99674606,76.75206757,47.20180511,3,1951,8,1.457890522,1585186
5276,54.19974899,65.14955902,40.45373535,3,1951,9,1.417205905,1359468
5277,43.69178391,56.86103439,33.32410431,3,1951,10,1.204714166,1216677
5278,26.77453232,36.73944473,15.31865883,3,1951,11,0.975669114,1012554
5279,20.66939735,34.31987762,14.84183788,3,1951,12,1.14668371,956907
5280,15.3286314,22.89599228,3.734785318,3,1952,1,0.873568016,1002151
5281,22.00350571,31.02316284,9.59997654,3,1952,2,1.324553795,1033166
5282,29.35666466,28.20067215,6.145486355,3,1952,3,1.239645791,1324609
5283,38.32067871,53.01430511,23.19019508,3,1952,4,1.477863185,1464689
5284,48.75713348,63.4834137,37.46256638,3,1952,5,2.348999461,1677048
5285,58.89897156,63.77279663,39.96545029,3,1952,6,2.779011982,1707566
5286,63.66097641,80.56814575,49.68359756,3,1952,7,2.113165674,1726900
5287,67.040802,75.08909607,47.71832657,3,1952,8,0.74882804,1586505
5288,53.16148758,62.79440308,39.03978348,3,1952,9,1.234513858,1360908
5289,44.59481049,49.00159073,29.69869804,3,1952,10,1.161026507,1218146
5290,28.31510735,38.28805923,17.89055443,3,1952,11,1.233836712,1013656
5291,21.62390518,21.72681427,1.106910706,3,1952,12,1.654903416,957144
5292,18.03100967,23.18213654,1.247051001,3,1953,1,1.456377786,1001294
5293,20.34236526,31.50650024,10.33632183,3,1953,2,1.198865624,1071549
5294,29.23999023,33.91030121,11.99264812,3,1953,3,1.149383105,1329368
5295,37.90748596,59.7311554,31.21409416,3,1953,4,1.408328211,1469057
5296,49.45737457,64.13614655,38.41473389,3,1953,5,2.285370955,1680392
5297,58.10719299,71.87122345,45.57635117,3,1953,6,2.918621725,1708184
5298,67.63538361,77.8297348,49.53364563,3,1953,7,1.423809091,1724429
5299,64.837677,79.01136017,48.77719498,3,1953,8,1.734589595,1582320
5300,56.68796921,73.3128891,42.62678528,3,1953,9,1.467650419,1356390
5301,44.97404099,58.37411499,29.29746437,3,1953,10,1.441281635,1213487
5302,27.46979713,38.20031357,17.09848213,3,1953,11,1.056944121,1010291
5303,20.71307373,32.81401825,14.99824429,3,1953,12,1.005507065,956519
5304,18.49110985,36.86393356,17.95070648,3,1954,1,1.287934173,1003965
5305,20.45853424,36.35805511,16.81870461,3,1954,2,1.297491208,1035875
5306,30.97608566,44.5532341,21.05056953,3,1954,3,1.352511933,1327841
5307,43.75929642,46.71281433,25.30363464,3,1954,4,1.366219452,1467650
5308,49.42041016,58.94445038,34.93652344,3,1954,5,2.509616634,1679308
5309,60.56673431,68.55219269,45.37608719,3,1954,6,3.334853339,1707971
5310,67.69564056,82.20077515,50.10176849,3,1954,7,1.466329234,1725205
5311,67.6664505,80.84785461,48.94726563,3,1954,8,1.466468261,1583652
5312,53.58414459,71.24568176,41.78656387,3,1954,9,1.483960078,1357837
5313,42.52003098,62.36838531,32.93914413,3,1954,10,1.478518572,1214958
5314,22.8689785,48.9451828,23.76504517,3,1954,11,1.350263252,1011384
5315,17.30871964,35.79182816,17.13336563,3,1954,12,1.24797466,956732
5316,14.29449844,20.9765625,0.326361597,3,1955,1,1.080733573,1003087
5317,23.0834446,45.12101364,23.24874496,3,1955,2,1.220691717,1034602
5318,29.01537514,34.44218063,11.76666737,3,1955,3,1.353289713,1326312
5319,40.072155,49.76134109,24.40525055,3,1955,4,1.475241374,1466240
5320,48.39813614,61.90135574,36.30640411,3,1955,5,2.182008657,1678220
5321,61.61424255,65.8254776,42.04296875,3,1955,6,3.109388321,1707753
5322,64.86101532,83.03482819,52.00555801,3,1955,7,1.96867513,1725980
5323,66.38071442,77.00294495,48.63684845,3,1955,8,1.390101533,1584985
5324,54.44831085,66.9058609,40.86330795,3,1955,9,1.497482791,1359287
5325,45.33579254,53.84085846,28.29358864,3,1955,10,1.36762976,1216528
5326,25.11524963,50.96460342,26.24378395,3,1955,11,1.478501498,1012480
5327,17.77600098,37.81082916,15.60997486,3,1955,12,1.448703661,956950
5328,8.427558899,29.13275337,8.573145866,3,1956,1,1.499175481,1002298
5329,24.68704033,27.38418579,6.087835789,3,1956,2,1.178328156,1033328
5330,31.67206573,32.10651779,10.19474792,3,1956,3,1.279308099,1324781
5331,42.20458984,49.88752365,27.39019966,3,1956,4,1.396276657,1464830
5332,50.88401413,59.9991684,36.14532471,3,1956,5,2.279418178,1677130
5333,61.39656448,69.10214233,44.84754562,3,1956,6,3.170699796,1707532
5334,64.83896637,78.79646301,52.83653641,3,1956,7,1.098568803,1726754
5335,65.85748291,82.12106323,49.91750717,3,1956,8,1.576852612,1586319
5336,54.89426041,67.09243011,38.59951401,3,1956,9,1.657201558,1360738
5337,43.80901718,59.30055237,31.59689522,3,1956,10,1.474521723,1218002
5338,26.89927673,28.27173424,7.376820564,3,1956,11,1.927997318,1013578
5339,27.00909424,25.73369026,6.440107822,3,1956,12,1.093579713,957172
5340,19.81587601,23.92176628,6.43716526,3,1957,1,1.296556409,1001423
5341,24.17975807,27.86632919,5.906141281,3,1957,2,1.176538137,1071703
5342,27.04342079,39.0542717,15.36082554,3,1957,3,1.302101648,1329530
5343,40.53588867,52.09544373,26.2732811,3,1957,4,1.541940245,1469194
5344,47.31071091,63.12083817,38.87346649,3,1957,5,2.1334894,1680479
5345,57.80355072,76.10497284,46.90143204,3,1957,6,3.384100946,1708164
5346,65.36644745,80.22911835,50.68626022,3,1957,7,1.674016709,1724301
5347,63.8163681,76.8010788,47.39988708,3,1957,8,1.471915738,1582150
5348,54.19455338,70.0007019,39.70361328,3,1957,9,2.018561551,1356228
5349,43.36992645,56.35474014,31.32334709,3,1957,10,1.393616432,1213344
5350,29.12174797,40.48328781,20.3032074,3,1957,11,1.156416862,1010206
5351,19.69860077,35.85844803,14.3568058,3,1957,12,1.29808983,956532
5352,13.78678989,17.18791962,-5.719529152,3,1958,1,1.442059743,1004076
5353,17.80804634,30.454422,8.863091469,3,1958,2,1.330791363,1036010
5354,26.80597878,40.19817734,19.20712852,3,1958,3,1.359816058,1327997
5355,40.35810852,49.12766266,27.62705612,3,1958,4,1.395877271,1467789
5356,48.22717667,64.45610046,39.59222794,3,1958,5,2.291794577,1679408
5357,58.33852768,70.63710785,44.7267952,3,1958,6,2.901819627,1707972
5358,64.15730286,83.2044754,51.98485565,3,1958,7,1.814978726,1725099
5359,67.08628082,78.50077057,49.1911087,3,1958,8,1.735621224,1583495
5360,54.49559402,67.11880493,39.50047302,3,1958,9,1.343786442,1357681
5361,44.66975403,50.25060272,29.89991379,3,1958,10,1.284553669,1214811
5362,27.50616837,38.98617935,21.54591942,3,1958,11,1.243111396,1011285
5363,17.3140583,40.23005676,19.46320343,3,1958,12,1.242986388,956723
5364,16.49990654,37.30062485,16.69942665,3,1959,1,1.16175347,1003178
5365,22.83561325,31.92034912,12.79143715,3,1959,2,1.155986932,1034728
5366,26.41041756,35.33514023,17.31608009,3,1959,3,1.301380355,1326465
5367,43.01583862,50.96821213,29.26417351,3,1959,4,1.235870184,1466387
5368,51.23803329,71.84796906,42.01671219,3,1959,5,2.401455037,1678337
5369,60.76871109,68.72368622,44.34202957,3,1959,6,2.994418529,1707777
5370,67.88241577,75.52456665,48.83406448,3,1959,7,1.553903434,1725894
5371,62.72921371,83.31589508,52.32022476,3,1959,8,1.506886287,1584838
5372,53.3198204,67.48985291,40.08822632,3,1959,9,1.552153713,1359131
5373,45.51446533,59.65818405,31.62634277,3,1959,10,1.198984954,1216373
5374,28.29041481,37.88679886,18.53575897,3,1959,11,1.762142777,1012365
5375,19.84953308,32.2123642,13.65778542,3,1959,12,1.51070205,956918
5376,15.00923538,26.58425713,6.522813797,3,1960,1,1.289580697,1002372
5377,20.42635536,23.26911926,4.099462986,3,1960,2,1.237329973,1033448
5378,31.48523331,43.90513992,22.56686592,3,1960,3,1.262924797,1324936
5379,39.91435623,52.2815361,27.5339222,3,1960,4,1.731400951,1464986
5380,49.60462952,58.10172653,34.19271088,3,1960,5,2.40637755,1677266
5381,58.39647675,73.79859924,46.90142059,3,1960,6,3.386127634,1707578
5382,65.52638245,81.52467346,49.55309677,3,1960,7,1.292731185,1726685
5383,68.24269867,77.54637909,49.20426178,3,1960,8,1.555606657,1586179
5384,55.49854279,63.79912567,40.20413208,3,1960,9,1.520072617,1360579
5385,44.79835129,50.70224762,29.9953289,3,1960,10,1.21029772,1217836
5386,29.59998322,34.50259018,14.50068092,3,1960,11,1.16878781,1013445
5387,17.91505241,36.88742447,18.16866302,3,1960,12,1.535462086,957119
5388,14.02417755,26.76046753,6.315034866,3,1961,1,1.150990706,1001484
5389,22.46550941,28.37981987,8.853011131,3,1961,2,1.228486016,1071825
5390,27.5358429,38.602314,15.82928848,3,1961,3,1.275296129,1329692
5391,41.73672867,51.11761856,28.83712387,3,1961,4,1.187720832,1469363
5392,51.02151108,64.23651123,36.45018005,3,1961,5,2.575791182,1680632
5393,58.79642105,72.1631546,44.71662521,3,1961,6,3.281176522,1708225
5394,69.74517822,85.2164917,53.81242752,3,1961,7,1.396959444,1724239
5395,69.09468079,77.19686127,48.00656128,3,1961,8,1.338875723,1582008
5396,54.28171921,71.6566925,41.20064163,3,1961,9,1.563851707,1356062
5397,46.62743759,57.4298172,32.31242752,3,1961,10,1.550339562,1213165
5398,25.0313797,40.20159912,17.42602539,3,1961,11,1.329895021,1010057
5399,23.34646988,32.36881638,12.78582668,3,1961,12,1.388188554,956466
5400,14.99973392,33.99831772,14.39992142,3,1962,1,1.214213963,1004133
5401,24.14640999,41.00631714,20.95110321,3,1962,2,1.288844567,1036131
5402,30.05591393,46.45588303,23.09225464,3,1962,3,1.301250029,1328168
5403,40.4060936,49.88975143,24.7442379,3,1962,4,1.187720832,1467972
5404,48.08172607,63.12453842,38.78272247,3,1962,5,2.516190063,1679578
5405,61.45046997,81.15751648,47.85535431,3,1962,6,3.111958919,1708047
5406,62.40121841,82.8026123,51.90052414,3,1962,7,1.593816329,1725042
5407,67.31653595,85.26647949,52.70100403,3,1962,8,1.440644412,1583348
5408,55.58612061,58.55967331,36.3275795,3,1962,9,1.683834394,1357504
5409,45.13684845,54.45671082,30.30176735,3,1962,10,1.292135689,1214619
5410,29.20143509,37.44222641,16.18384933,3,1962,11,1.504350141,1011122
5411,22.89446068,25.78934288,6.968334198,3,1962,12,1.054922824,956646
5412,14.54797554,24.0358963,6.42095232,3,1963,1,1.229409379,1003234
5413,29.60718536,29.20470428,10.39254093,3,1963,2,1.219716549,1034856
5414,24.23711014,35.48099136,13.13015747,3,1963,3,1.409323522,1326648
5415,40.79816055,57.23573685,30.85137749,3,1963,4,1.530918941,1466582
5416,51.02241516,60.05887222,38.74111176,3,1963,5,2.186965972,1678521
5417,58.52881241,71.95924377,44.2830925,3,1963,6,3.325150679,1707860
5418,66.69034576,76.53580475,48.50236893,3,1963,7,1.517091052,1725836
5419,66.707901,77.07074738,48.01473236,3,1963,8,1.453324113,1584683
5420,52.483284,66.87248993,38.19274139,3,1963,9,1.792019856,1358943
5421,45.26429367,59.50038528,34.23055267,3,1963,10,1.237653207,1216168
5422,24.96666527,45.7649498,23.0174942,3,1963,11,1.354885284,1012191
5423,19.17415619,36.39698792,16.98950386,3,1963,12,1.167595403,956838
5424,12.11912441,19.46566772,-3.321569204,3,1964,1,1.248412771,1002435
5425,19.55636978,40.53740692,17.6293602,3,1964,2,1.327796674,1033585
5426,25.30066872,46.59794235,23.29895592,3,1964,3,1.362594549,1325131
5427,42.01534271,51.19303131,28.71170235,3,1964,4,1.451999206,1465193
5428,50.08097839,63.38522339,36.36675262,3,1964,5,2.46150671,1677458
5429,58.05814743,69.67042542,45.66758347,3,1964,6,3.166302201,1707661
5430,64.25366211,80.76317596,50.22780991,3,1964,7,1.770473606,1726618
5431,61.20148849,81.29723358,49.3026619,3,1964,8,1.528198944,1586010
5432,53.09285736,74.93151093,44.92613983,3,1964,9,1.415260319,1360379
5433,44.79410172,64.10045624,35.88698959,3,1964,10,1.348804504,1217620
5434,30.98336029,44.35017014,21.23840523,3,1964,11,1.634844913,1013266
5435,14.85920238,29.10287094,8.620012283,3,1964,12,1.648590008,957043
5436,13.11998463,32.11997986,12.93018055,3,1965,1,1.176414991,1001558
5437,20.698349,36.60091782,15.90147972,3,1965,2,1.306174162,1071981
5438,24.09389687,36.841362,14.9236002,3,1965,3,1.206488358,1329899
5439,39.37945938,51.3920784,28.306036,3,1965,4,1.578651688,1469578
5440,47.91534805,62.60007858,38.79784393,3,1965,5,1.684611484,1680824
5441,58.87509155,69.7057724,45.91700745,3,1965,6,3.186112297,1708296
5442,64.04582977,82.51628876,52.30523682,3,1965,7,1.844113327,1724153
5443,61.40911484,76.24488831,47.37321472,3,1965,8,1.734589595,1581823
5444,51.79412842,63.27691269,38.7182579,3,1965,9,2.193649115,1355850
5445,47.88618851,60.00046158,31.20187759,3,1965,10,1.291014359,1212943
5446,24.8045845,37.97559357,16.96818161,3,1965,11,1.249502597,1009881
5447,19.39403343,21.67648888,1.497862816,3,1965,12,1.111895492,956405
5448,12.65052319,28.51784134,9.616386414,3,1966,1,1.266328784,1004227
5449,21.87612724,31.37288284,10.03447723,3,1966,2,1.275448314,1036296
5450,24.57385445,28.52009773,6.968085766,3,1966,3,1.261086682,1328386
5451,43.12556458,50.89281464,29.1696167,3,1966,4,1.490183431,1468191
5452,47.63008118,59.30121994,36.07031631,3,1966,5,1.960957568,1679765
5453,59.23801041,69.12054443,44.10573959,3,1966,6,3.389534101,1708105
5454,63.88800049,79.33365631,51.0627327,3,1966,7,1.356541448,1724938
5455,64.32979584,76.5960083,51.53375244,3,1966,8,1.581719377,1583148
5456,51.35318756,53.21613312,32.77203751,3,1966,9,2.029056317,1357283
5457,40.85253906,62.52493668,33.29345322,3,1966,10,1.434436428,1214394
5458,31.16663742,40.57727051,20.05826759,3,1966,11,1.277125303,1010953
5459,20.83112526,34.40569305,14.50116348,3,1966,12,1.205142417,956601
5460,16.80091095,22.7467308,1.500195384,3,1967,1,1.17766984,1003347
5461,17.63255119,29.50019455,7.898997307,3,1967,2,1.342446941,1035033
5462,30.40352058,44.71564865,20.65771294,3,1967,3,1.187789775,1326873
5463,39.86172867,49.83164597,24.57780266,3,1967,4,1.757662854,1466801
5464,49.3556366,66.44564819,38.3989296,3,1967,5,2.503560519,1678698
5465,58.63232803,69.07674408,44.8400116,3,1967,6,3.421146493,1707900
5466,66.08269501,82.73483276,53.30028534,3,1967,7,1.92570555,1725712
5467,62.68555832,77.74562836,46.93133163,3,1967,8,1.749712102,1584468
5468,52.28337479,73.27243042,45.41030884,3,1967,9,1.438472385,1358715
5469,41.94393158,56.37176895,31.42731667,3,1967,10,1.098289015,1215849
5470,26.82608414,37.76636887,16.18957138,3,1967,11,1.243294371,1012033
5471,17.76368904,31.86312103,14.11169529,3,1967,12,1.265592185,956812
5472,18.78813934,31.85470772,13.23900414,3,1968,1,1.199393732,1002566
5473,20.89702415,35.44953918,15.56449318,3,1968,2,1.372899046,1033773
5474,29.92028427,36.6896019,15.45991516,3,1968,3,1.263727093,1325359
5475,40.83033371,46.81021881,25.06604958,3,1968,4,1.546919956,1465407
5476,48.99420929,59.63940048,35.62311935,3,1968,5,2.530099688,1677620
5477,59.24347305,67.83809662,44.07083893,3,1968,6,3.39065661,1707681
5478,65.10411072,82.44573212,50.54185486,3,1968,7,1.853305917,1726475
5479,64.64515686,82.53012848,49.87916183,3,1968,8,1.609393952,1585785
5480,51.71857071,74.17473602,43.54021835,3,1968,9,1.231802288,1360149
5481,40.65683746,55.03720856,33.05840683,3,1968,10,1.236790419,1217404
5482,24.42762375,39.93783569,20.78958702,3,1968,11,1.286634711,1013122
5483,21.24957657,28.44231987,7.006139278,3,1968,12,1.835434377,957037
5484,15.81377125,27.3612175,6.18856144,3,1969,1,1.074177443,1001706
5485,21.05950928,35.2513504,15.74367237,3,1969,2,1.159954657,1072184
5486,24.00038528,48.70079422,24.69765663,3,1969,3,1.475836648,1330127
5487,41.28710938,51.86339188,26.35167885,3,1969,4,1.458052846,1469782
5488,47.72912598,59.56191635,35.42752838,3,1969,5,2.629761845,1680966
5489,61.34355164,68.07405853,44.69153976,3,1969,6,2.86150286,1708290
5490,64.60890961,80.45188141,49.12228775,3,1969,7,1.332478759,1723990
5491,66.99591064,73.99931335,47.59931564,3,1969,8,1.998401194,1581590
5492,54.24633026,66.86244965,40.85896683,3,1969,9,1.330680812,1355622
5493,42.08338165,56.55276871,30.77622795,3,1969,10,1.248989132,1212738
5494,27.81728745,38.76899338,21.47632408,3,1969,11,1.371553625,1009758
5495,21.64958763,22.79549217,4.963891983,3,1969,12,1.362435181,956425
5496,21.15358925,14.49931431,-6.540872097,3,1970,1,0.91360309,1004392
