,forecast,encode_state,Year,Month
578,45.80864716,0,1944,3
579,64.49895477,0,1944,4
580,63.14801788,0,1944,5
581,75.35022736,0,1944,6
582,83.14390564,0,1944,7
583,82.60630798,0,1944,8
584,74.74658966,0,1944,9
585,61.40467834,0,1944,10
586,47.08432388,0,1944,11
587,37.28925323,0,1944,12
588,35.76253891,0,1945,1
589,40.39097595,0,1945,2
590,44.56956482,0,1945,3
591,49.68107224,0,1945,4
592,65.7105484,0,1945,5
593,75.47084045,0,1945,6
594,80.07720947,0,1945,7
595,82.1289978,0,1945,8
596,75.59297943,0,1945,9
597,65.07283783,0,1945,10
598,44.37735748,0,1945,11
599,35.77350998,0,1945,12
600,40.05368042,0,1946,1
601,42.44139481,0,1946,2
602,46.85614777,0,1946,3
603,50.72315216,0,1946,4
604,66.97825623,0,1946,5
605,69.77086639,0,1946,6
606,80.96328735,0,1946,7
607,79.90358734,0,1946,8
608,71.76631927,0,1946,9
609,63.08061218,0,1946,10
610,48.25072861,0,1946,11
611,35.88765717,0,1946,12
612,37.24213028,0,1947,1
613,44.08833694,0,1947,2
614,52.62855911,0,1947,3
615,64.27606964,0,1947,4
616,62.32409286,0,1947,5
617,79.20549011,0,1947,6
618,82.89159393,0,1947,7
619,80.44841003,0,1947,8
620,73.43138123,0,1947,9
621,54.36649323,0,1947,10
622,42.75696945,0,1947,11
623,44.43610764,0,1947,12
624,35.61911392,0,1948,1
625,40.85998154,0,1948,2
626,44.45219421,0,1948,3
627,53.70120239,0,1948,4
628,64.71510315,0,1948,5
629,71.72135162,0,1948,6
630,82.99352264,0,1948,7
631,79.82860565,0,1948,8
632,77.08808899,0,1948,9
633,66.29190826,0,1948,10
634,40.53780365,0,1948,11
635,37.46323013,0,1948,12
636,35.64945602,0,1949,1
637,35.4980011,0,1949,2
638,39.90353775,0,1949,3
639,60.18579865,0,1949,4
640,67.7813797,0,1949,5
641,75.3106842,0,1949,6
642,82.02505493,0,1949,7
643,81.5512085,0,1949,8
644,77.35708618,0,1949,9
645,61.46073532,0,1949,10
646,42.47177124,0,1949,11
647,37.361866,0,1949,12
648,30.46342087,0,1950,1
649,36.72831345,0,1950,2
650,44.54056549,0,1950,3
651,56.90755463,0,1950,4
652,64.80239105,0,1950,5
653,71.84383392,0,1950,6
654,81.75939178,0,1950,7
655,80.98044586,0,1950,8
656,73.79447937,0,1950,9
657,54.85823822,0,1950,10
658,56.0800209,0,1950,11
659,38.61869049,0,1950,12
660,34.56129837,0,1951,1
661,45.14904022,0,1951,2
662,46.82765579,0,1951,3
663,57.78574371,0,1951,4
664,64.29226685,0,1951,5
665,78.73248291,0,1951,6
666,77.79834747,0,1951,7
667,78.42784882,0,1951,8
668,67.6688385,0,1951,9
669,70.34347534,0,1951,10
670,46.30671692,0,1951,11
671,44.7268486,0,1951,12
672,34.9852829,0,1952,1
673,41.98992538,0,1952,2
674,45.1691246,0,1952,3
675,52.57866669,0,1952,4
676,65.68796539,0,1952,5
677,69.79527283,0,1952,6
678,81.78382111,0,1952,7
679,79.07994843,0,1952,8
680,71.32705688,0,1952,9
681,56.04169464,0,1952,10
682,44.55122375,0,1952,11
683,34.96644211,0,1952,12
684,36.83425522,0,1953,1
685,38.00038528,0,1953,2
686,40.1790123,0,1953,3
687,57.17428589,0,1953,4
688,65.07875824,0,1953,5
689,81.94622803,0,1953,6
690,82.96422577,0,1953,7
691,80.11962128,0,1953,8
692,76.58558655,0,1953,9
693,64.53591919,0,1953,10
694,41.85755539,0,1953,11
695,35.71073532,0,1953,12
696,42.71127701,0,1954,1
697,40.89415359,0,1954,2
698,49.28066254,0,1954,3
699,51.72659302,0,1954,4
700,61.86426544,0,1954,5
701,80.23989105,0,1954,6
702,82.00448608,0,1954,7
703,80.11355591,0,1954,8
704,77.81101227,0,1954,9
705,62.62461472,0,1954,10
706,47.89444733,0,1954,11
707,35.23263931,0,1954,12
708,40.69525909,0,1955,1
709,49.00725174,0,1955,2
710,44.42477417,0,1955,3
711,62.78691864,0,1955,4
712,64.78701782,0,1955,5
713,79.29586792,0,1955,6
714,83.80652618,0,1955,7
715,81.67004395,0,1955,8
716,76.00808716,0,1955,9
717,61.07455826,0,1955,10
718,52.70592499,0,1955,11
719,38.25682449,0,1955,12
720,34.12926865,0,1956,1
721,32.75341797,0,1956,2
722,45.18656921,0,1956,3
723,56.5986824,0,1956,4
724,65.40718079,0,1956,5
725,71.99042511,0,1956,6
726,82.81036377,0,1956,7
727,81.14363098,0,1956,8
728,75.59178162,0,1956,9
729,65.01864624,0,1956,10
730,45.09195328,0,1956,11
731,41.99061203,0,1956,12
732,44.1235733,0,1957,1
733,37.0271492,0,1957,2
734,48.87305069,0,1957,3
735,53.70769501,0,1957,4
736,72.23994446,0,1957,5
737,82.53121948,0,1957,6
738,80.81503296,0,1957,7
739,77.70398712,0,1957,8
740,78.2570343,0,1957,9
741,65.59902954,0,1957,10
742,43.45444107,0,1957,11
743,41.13576889,0,1957,12
744,35.18803406,0,1958,1
745,45.46530533,0,1958,2
746,45.05890656,0,1958,3
747,49.6926651,0,1958,4
748,61.43808365,0,1958,5
749,73.2600708,0,1958,6
750,80.92160797,0,1958,7
751,79.5533905,0,1958,8
752,70.76728821,0,1958,9
753,57.76247406,0,1958,10
754,42.62367249,0,1958,11
755,43.08863449,0,1958,12
756,36.02703094,0,1959,1
757,41.67414474,0,1959,2
758,41.06303787,0,1959,3
759,51.20287323,0,1959,4
760,72.1318512,0,1959,5
761,78.16883087,0,1959,6
762,79.80244446,0,1959,7
763,84.05680847,0,1959,8
764,74.25630951,0,1959,9
765,62.66510773,0,1959,10
766,46.4624939,0,1959,11
767,43.33995056,0,1959,12
768,36.20773697,0,1960,1
769,39.42189789,0,1960,2
770,45.25580597,0,1960,3
771,55.15468597,0,1960,4
772,64.86433411,0,1960,5
773,81.77476501,0,1960,6
774,81.3484726,0,1960,7
775,80.37602997,0,1960,8
776,68.84036255,0,1960,9
777,54.83109283,0,1960,10
778,46.78422165,0,1960,11
779,43.59369659,0,1960,12
780,33.12028503,0,1961,1
781,33.10624313,0,1961,2
782,45.37754822,0,1961,3
783,59.60364532,0,1961,4
784,65.7080307,0,1961,5
785,78.68719482,0,1961,6
786,81.20887756,0,1961,7
787,82.88476563,0,1961,8
788,76.34827423,0,1961,9
789,59.84828949,0,1961,10
790,46.08420563,0,1961,11
791,35.00951385,0,1961,12
792,34.7237854,0,1962,1
793,43.91397095,0,1962,2
794,44.69978333,0,1962,3
795,53.52278137,0,1962,4
796,65.75259399,0,1962,5
797,78.2882843,0,1962,6
798,80.47637939,0,1962,7
799,78.77705383,0,1962,8
800,63.57568359,0,1962,9
801,59.05932236,0,1962,10
802,44.36050797,0,1962,11
803,33.96777344,0,1962,12
804,33.75123978,0,1963,1
805,43.01966476,0,1963,2
806,44.04070282,0,1963,3
807,60.29917526,0,1963,4
808,70.35157776,0,1963,5
809,73.75759125,0,1963,6
810,79.93593597,0,1963,7
811,82.42131042,0,1963,8
812,72.59493256,0,1963,9
813,65.40733337,0,1963,10
814,50.99420929,0,1963,11
815,40.62662125,0,1963,12
816,31.36535645,0,1964,1
817,44.16547012,0,1964,2
818,47.21026611,0,1964,3
819,58.07197571,0,1964,4
820,72.42769623,0,1964,5
821,78.75177765,0,1964,6
822,84.13889313,0,1964,7
823,77.31609344,0,1964,8
824,77.92123413,0,1964,9
825,68.72962189,0,1964,10
826,49.02050018,0,1964,11
827,36.18830872,0,1964,12
828,36.08470917,0,1965,1
829,34.77462769,0,1965,2
830,40.84912491,0,1965,3
831,52.86077499,0,1965,4
832,66.90137482,0,1965,5
833,73.87493896,0,1965,6
834,84.31263733,0,1965,7
835,79.04252625,0,1965,8
836,70.86806488,0,1965,9
837,65.06568909,0,1965,10
838,44.96422195,0,1965,11
839,37.36084747,0,1965,12
840,39.84812164,0,1966,1
841,35.17073822,0,1966,2
842,36.54260635,0,1966,3
843,56.80559921,0,1966,4
844,65.01364136,0,1966,5
845,71.05736542,0,1966,6
846,80.1054306,0,1966,7
847,77.58268738,0,1966,8
848,63.65281296,0,1966,9
849,66.27467346,0,1966,10
850,51.88593674,0,1966,11
851,41.30723953,0,1966,12
852,32.32983398,0,1967,1
853,35.04912186,0,1967,2
854,50.97129822,0,1967,3
855,56.47202301,0,1967,4
856,70.76080322,0,1967,5
857,76.70381927,0,1967,6
858,83.26767731,0,1967,7
859,78.38150787,0,1967,8
860,73.23468781,0,1967,9
861,59.69665146,0,1967,10
862,48.41717529,0,1967,11
863,35.07954025,0,1967,12
864,39.94041824,0,1968,1
865,42.39205933,0,1968,2
866,53.00259018,0,1968,3
867,58.32826614,0,1968,4
868,61.99448013,0,1968,5
869,70.96832275,0,1968,6
870,79.54248047,0,1968,7
871,77.37374115,0,1968,8
872,70.02857208,0,1968,9
