,forecast,encode_state,Year,Month
273,30.152002334594727,0.0,1918.0,10.0
274,24.200111389160156,0.0,1918.0,11.0
275,15.332986831665039,0.0,1918.0,12.0
276,8.551190376281738,0.0,1919.0,1.0
277,12.783893585205078,0.0,1919.0,2.0
278,25.86954689025879,0.0,1919.0,3.0
279,28.47015953063965,0.0,1919.0,4.0
280,36.110408782958984,0.0,1919.0,5.0
281,51.66637420654297,0.0,1919.0,6.0
282,51.65817642211914,0.0,1919.0,7.0
283,49.80286407470703,0.0,1919.0,8.0
284,41.17572021484375,0.0,1919.0,9.0
285,35.4446907043457,0.0,1919.0,10.0
286,15.12441349029541,0.0,1919.0,11.0
287,11.385343551635742,0.0,1919.0,12.0
288,7.811784744262695,0.0,1920.0,1.0
289,10.993612289428711,0.0,1920.0,2.0
290,20.518400192260742,0.0,1920.0,3.0
291,31.122739791870117,0.0,1920.0,4.0
292,38.438941955566406,0.0,1920.0,5.0
293,43.7152099609375,0.0,1920.0,6.0
294,54.470394134521484,0.0,1920.0,7.0
295,50.480812072753906,0.0,1920.0,8.0
296,46.673519134521484,0.0,1920.0,9.0
297,29.801332473754883,0.0,1920.0,10.0
298,18.788320541381836,0.0,1920.0,11.0
299,9.70501708984375,0.0,1920.0,12.0
300,12.547664642333984,0.0,1921.0,1.0
301,16.66997718811035,0.0,1921.0,2.0
302,22.524009704589844,0.0,1921.0,3.0
303,25.123645782470703,0.0,1921.0,4.0
304,37.85536575317383,0.0,1921.0,5.0
305,46.54627990722656,0.0,1921.0,6.0
306,50.23651885986328,0.0,1921.0,7.0
307,46.0322151184082,0.0,1921.0,8.0
308,41.56838607788086,0.0,1921.0,9.0
309,32.574867248535156,0.0,1921.0,10.0
310,20.56983757019043,0.0,1921.0,11.0
311,12.22426986694336,0.0,1921.0,12.0
312,14.536169052124023,0.0,1922.0,1.0
313,14.417377471923828,0.0,1922.0,2.0
314,24.26848602294922,0.0,1922.0,3.0
315,26.08233642578125,0.0,1922.0,4.0
316,39.009334564208984,0.0,1922.0,5.0
317,47.344703674316406,0.0,1922.0,6.0
318,52.982730865478516,0.0,1922.0,7.0
319,51.01731491088867,0.0,1922.0,8.0
320,41.82106018066406,0.0,1922.0,9.0
321,34.78626251220703,0.0,1922.0,10.0
322,22.075443267822266,0.0,1922.0,11.0
323,18.748943328857422,0.0,1922.0,12.0
324,7.922525405883789,0.0,1923.0,1.0
325,12.54769229888916,0.0,1923.0,2.0
326,18.558738708496094,0.0,1923.0,3.0
327,26.864107131958008,0.0,1923.0,4.0
328,36.75120162963867,0.0,1923.0,5.0
329,49.90943908691406,0.0,1923.0,6.0
330,49.725975036621094,0.0,1923.0,7.0
331,54.52059555053711,0.0,1923.0,8.0
332,44.641990661621094,0.0,1923.0,9.0
333,31.96272850036621,0.0,1923.0,10.0
334,20.017274856567383,0.0,1923.0,11.0
335,15.669390678405762,0.0,1923.0,12.0
336,14.07014274597168,0.0,1924.0,1.0
337,10.47633171081543,0.0,1924.0,2.0
338,13.840686798095703,0.0,1924.0,3.0
339,28.572900772094727,0.0,1924.0,4.0
340,37.93233108520508,0.0,1924.0,5.0
341,45.78937530517578,0.0,1924.0,6.0
342,54.50083541870117,0.0,1924.0,7.0
343,48.447166442871094,0.0,1924.0,8.0
344,40.73664855957031,0.0,1924.0,9.0
345,28.98821449279785,0.0,1924.0,10.0
346,22.65019989013672,0.0,1924.0,11.0
347,12.277000427246094,0.0,1924.0,12.0
348,7.316821575164795,0.0,1925.0,1.0
349,18.853837966918945,0.0,1925.0,2.0
350,13.835824966430664,0.0,1925.0,3.0
351,26.2146053314209,0.0,1925.0,4.0
352,34.726287841796875,0.0,1925.0,5.0
353,45.28103256225586,0.0,1925.0,6.0
354,50.898353576660156,0.0,1925.0,7.0
355,47.69986343383789,0.0,1925.0,8.0
356,41.211448669433594,0.0,1925.0,9.0
357,34.40599060058594,0.0,1925.0,10.0
358,20.669279098510742,0.0,1925.0,11.0
359,9.278326034545898,0.0,1925.0,12.0
360,7.368963241577148,0.0,1926.0,1.0
361,18.25375747680664,0.0,1926.0,2.0
362,21.55131721496582,0.0,1926.0,3.0
363,30.615772247314453,0.0,1926.0,4.0
364,41.066680908203125,0.0,1926.0,5.0
365,47.17616271972656,0.0,1926.0,6.0
366,54.254276275634766,0.0,1926.0,7.0
367,50.33233642578125,0.0,1926.0,8.0
368,43.818687438964844,0.0,1926.0,9.0
369,30.8381404876709,0.0,1926.0,10.0
370,19.56659507751465,0.0,1926.0,11.0
371,14.642820358276367,0.0,1926.0,12.0
372,10.153051376342773,0.0,1927.0,1.0
373,18.747093200683594,0.0,1927.0,2.0
374,22.102907180786133,0.0,1927.0,3.0
375,31.49538803100586,0.0,1927.0,4.0
376,40.27669906616211,0.0,1927.0,5.0
377,45.77246856689453,0.0,1927.0,6.0
378,51.86556625366211,0.0,1927.0,7.0
379,49.7675666809082,0.0,1927.0,8.0
380,42.40967559814453,0.0,1927.0,9.0
381,33.55492401123047,0.0,1927.0,10.0
382,23.829896926879883,0.0,1927.0,11.0
383,11.377317428588867,0.0,1927.0,12.0
384,13.799469947814941,0.0,1928.0,1.0
385,17.112937927246094,0.0,1928.0,2.0
386,20.364013671875,0.0,1928.0,3.0
387,31.310592651367188,0.0,1928.0,4.0
388,37.8653564453125,0.0,1928.0,5.0
389,47.61482620239258,0.0,1928.0,6.0
390,51.426605224609375,0.0,1928.0,7.0
391,46.64765548706055,0.0,1928.0,8.0
392,43.442298889160156,0.0,1928.0,9.0
393,33.21589279174805,0.0,1928.0,10.0
394,22.8929500579834,0.0,1928.0,11.0
395,7.201371192932129,0.0,1928.0,12.0
396,13.727965354919434,0.0,1929.0,1.0
397,13.222509384155273,0.0,1929.0,2.0
398,22.8945255279541,0.0,1929.0,3.0
399,25.270357131958008,0.0,1929.0,4.0
400,40.423362731933594,0.0,1929.0,5.0
401,44.99082565307617,0.0,1929.0,6.0
402,51.15436553955078,0.0,1929.0,7.0
403,49.343650817871094,0.0,1929.0,8.0
404,41.78055191040039,0.0,1929.0,9.0
405,33.34680938720703,0.0,1929.0,10.0
406,21.27178382873535,0.0,1929.0,11.0
407,9.748730659484863,0.0,1929.0,12.0
408,9.11648178100586,0.0,1930.0,1.0
409,8.632049560546875,0.0,1930.0,2.0
410,19.754674911499023,0.0,1930.0,3.0
411,25.902353286743164,0.0,1930.0,4.0
412,36.00115966796875,0.0,1930.0,5.0
413,44.28460693359375,0.0,1930.0,6.0
414,54.16145706176758,0.0,1930.0,7.0
415,52.04852294921875,0.0,1930.0,8.0
416,41.1461181640625,0.0,1930.0,9.0
417,33.12907791137695,0.0,1930.0,10.0
418,15.33725357055664,0.0,1930.0,11.0
419,14.437232971191406,0.0,1930.0,12.0
420,1.7417328357696533,0.0,1931.0,1.0
421,20.59161376953125,0.0,1931.0,2.0
422,18.341724395751953,0.0,1931.0,3.0
423,32.72968292236328,0.0,1931.0,4.0
424,36.145965576171875,0.0,1931.0,5.0
425,45.38688278198242,0.0,1931.0,6.0
426,52.52120590209961,0.0,1931.0,7.0
427,52.21751403808594,0.0,1931.0,8.0
428,42.52570724487305,0.0,1931.0,9.0
429,31.635133743286133,0.0,1931.0,10.0
430,18.346771240234375,0.0,1931.0,11.0
431,9.943526268005371,0.0,1931.0,12.0
432,10.750346183776855,0.0,1932.0,1.0
433,19.614530563354492,0.0,1932.0,2.0
434,18.497323989868164,0.0,1932.0,3.0
435,30.4940128326416,0.0,1932.0,4.0
436,36.19243621826172,0.0,1932.0,5.0
437,50.275970458984375,0.0,1932.0,6.0
438,53.26789855957031,0.0,1932.0,7.0
439,50.02474594116211,0.0,1932.0,8.0
440,47.11155700683594,0.0,1932.0,9.0
441,33.934017181396484,0.0,1932.0,10.0
442,18.790159225463867,0.0,1932.0,11.0
443,10.038676261901855,0.0,1932.0,12.0
444,8.524532318115234,0.0,1933.0,1.0
445,19.11003303527832,0.0,1933.0,2.0
446,15.106609344482422,0.0,1933.0,3.0
447,31.28372573852539,0.0,1933.0,4.0
448,39.365196228027344,0.0,1933.0,5.0
449,45.041378021240234,0.0,1933.0,6.0
450,53.90440368652344,0.0,1933.0,7.0
451,52.54389190673828,0.0,1933.0,8.0
452,41.10936737060547,0.0,1933.0,9.0
453,30.966217041015625,0.0,1933.0,10.0
454,21.176544189453125,0.0,1933.0,11.0
455,7.717175006866455,0.0,1933.0,12.0
456,11.01430892944336,0.0,1934.0,1.0
457,9.372303009033203,0.0,1934.0,2.0
458,21.626914978027344,0.0,1934.0,3.0
459,26.865262985229492,0.0,1934.0,4.0
460,36.284080505371094,0.0,1934.0,5.0
461,51.39142990112305,0.0,1934.0,6.0
462,53.63697814941406,0.0,1934.0,7.0
463,50.21068572998047,0.0,1934.0,8.0
464,47.14693069458008,0.0,1934.0,9.0
465,33.954410552978516,0.0,1934.0,10.0
466,21.49296760559082,0.0,1934.0,11.0
467,19.71702003479004,0.0,1934.0,12.0
468,14.475481033325195,0.0,1935.0,1.0
469,18.801122665405273,0.0,1935.0,2.0
470,24.390108108520508,0.0,1935.0,3.0
471,31.063304901123047,0.0,1935.0,4.0
472,42.622108459472656,0.0,1935.0,5.0
473,46.65268325805664,0.0,1935.0,6.0
474,55.01026153564453,0.0,1935.0,7.0
475,54.124595642089844,0.0,1935.0,8.0
476,38.66562271118164,0.0,1935.0,9.0
477,33.24424743652344,0.0,1935.0,10.0
478,21.97654914855957,0.0,1935.0,11.0
479,14.873367309570312,0.0,1935.0,12.0
480,14.966257095336914,0.0,1936.0,1.0
481,17.288816452026367,0.0,1936.0,2.0
482,21.2557315826416,0.0,1936.0,3.0
483,28.240034103393555,0.0,1936.0,4.0
484,36.906280517578125,0.0,1936.0,5.0
485,45.479976654052734,0.0,1936.0,6.0
486,53.59541702270508,0.0,1936.0,7.0
487,52.50141143798828,0.0,1936.0,8.0
488,42.424537658691406,0.0,1936.0,9.0
489,32.262691497802734,0.0,1936.0,10.0
490,20.36924934387207,0.0,1936.0,11.0
491,14.127961158752441,0.0,1936.0,12.0
492,11.711935997009277,0.0,1937.0,1.0
493,12.467650413513184,0.0,1937.0,2.0
494,20.727785110473633,0.0,1937.0,3.0
495,31.2595272064209,0.0,1937.0,4.0
496,41.21365737915039,0.0,1937.0,5.0
497,50.64800262451172,0.0,1937.0,6.0
498,54.68036651611328,0.0,1937.0,7.0
499,52.28957748413086,0.0,1937.0,8.0
500,42.38811492919922,0.0,1937.0,9.0
501,31.66059112548828,0.0,1937.0,10.0
502,21.233627319335938,0.0,1937.0,11.0
503,14.7460355758667,0.0,1937.0,12.0
504,1.0254137516021729,0.0,1938.0,1.0
505,12.558025360107422,0.0,1938.0,2.0
506,19.54201316833496,0.0,1938.0,3.0
507,28.864282608032227,0.0,1938.0,4.0
508,39.687984466552734,0.0,1938.0,5.0
509,46.7021369934082,0.0,1938.0,6.0
510,54.230552673339844,0.0,1938.0,7.0
511,53.37354278564453,0.0,1938.0,8.0
512,45.78456497192383,0.0,1938.0,9.0
513,34.677642822265625,0.0,1938.0,10.0
514,23.71502685546875,0.0,1938.0,11.0
515,15.155263900756836,0.0,1938.0,12.0
516,13.463258743286133,0.0,1939.0,1.0
517,16.171279907226562,0.0,1939.0,2.0
518,23.875015258789062,0.0,1939.0,3.0
519,30.875261306762695,0.0,1939.0,4.0
520,36.85050964355469,0.0,1939.0,5.0
521,47.18598556518555,0.0,1939.0,6.0
522,50.114524841308594,0.0,1939.0,7.0
523,53.1555290222168,0.0,1939.0,8.0
524,44.50444030761719,0.0,1939.0,9.0
525,34.888126373291016,0.0,1939.0,10.0
526,15.319226264953613,0.0,1939.0,11.0
527,14.95678997039795,0.0,1939.0,12.0
528,12.810025215148926,0.0,1940.0,1.0
529,8.568244934082031,0.0,1940.0,2.0
530,22.305429458618164,0.0,1940.0,3.0
531,29.572898864746094,0.0,1940.0,4.0
532,39.61885452270508,0.0,1940.0,5.0
533,45.44746398925781,0.0,1940.0,6.0
534,52.692928314208984,0.0,1940.0,7.0
535,50.25544357299805,0.0,1940.0,8.0
536,46.393592834472656,0.0,1940.0,9.0
537,32.873504638671875,0.0,1940.0,10.0
538,21.362613677978516,0.0,1940.0,11.0
539,18.907777786254883,0.0,1940.0,12.0
540,8.686522483825684,0.0,1941.0,1.0
541,16.410972595214844,0.0,1941.0,2.0
542,22.548921585083008,0.0,1941.0,3.0
543,31.17315101623535,0.0,1941.0,4.0
544,39.69219207763672,0.0,1941.0,5.0
545,49.94609832763672,0.0,1941.0,6.0
546,53.50630187988281,0.0,1941.0,7.0
547,50.22480392456055,0.0,1941.0,8.0
